timestamp,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1749047975.1462748,4.4713450770832255,-0.4902347501173948,-0.9459797515275606,-2.4354306983670244,0.09016139311146819,0.03671796416217755,0.01536591555788357,0.00044876421590546217,-0.0077952530336745166,-0.007641853047830026,-0.0013410632592905107,0.000313107708215156,0.1888140588998794,-0.8921176195144653,-0.1073163002729415,0.180937647819519,-0.528308093547821,0.1373565196990966
1749047975.1463203,4.471369749474689,-0.49024877972028835,-0.9459884429191243,-2.435426728594651,0.09016099061945496,0.03671780948618233,0.01314923971006134,4.009602327868068e-05,-0.006610642570114015,-0.006410972541478131,-0.0011869027956993392,0.00030443973572953946,0.2211398482322693,-0.8837596774101257,-0.0944960862398147,0.1970576047897339,-0.5180055499076843,0.1584934890270233
1749047975.1463604,4.4713934847061445,-0.49026252435889595,-0.9459969712815363,-2.4354229289037312,0.09016061250637533,0.036717652240657754,0.010953924650371927,-0.00036215404049935176,-0.005465694725120913,-0.0052164556181667435,-0.0010375515084332272,0.00029793544820339366,0.2422888129949569,-0.9366031289100648,-0.0861840695142746,0.1923285871744156,-0.5132333040237427,0.1419971585273742
1749047975.146398,4.471415267978142,-0.4902756898814494,-0.946005017456475,-2.4354194125105013,0.09016023354146957,0.036717507153522205,0.008804217429773442,-0.0007497116080826341,-0.004391973743722051,-0.004090082787443343,-0.0008957922756072926,0.00029338876254749407,0.1793081015348434,-0.9337776899337769,-0.086033284664154,0.2063990235328674,-0.5058661699295044,0.1641229391098022
1749047975.1464355,4.471434223425243,-0.4902880044945414,-0.9460122801845198,-2.4354162656348994,0.09015983957853055,0.03671739392163887,0.0067246912129023725,-0.0011139963005761854,-0.0034149518610316542,-0.0030585748834927,-0.0007636499787109363,0.0002902957863013233,0.1533411592245102,-0.9278383851051332,-0.0898241102695465,0.21803779900074,-0.4917061328887939,0.1562483608722686
1749047975.1464727,4.471449665675013,-0.49029922843856133,-0.9460184911082401,-2.435413540011088,0.09015943323116131,0.036717335892239945,0.004739905903746989,-0.0014462721106576072,-0.00255228400842919,-0.0021418872004983626,-0.000642253948228374,0.00028785264885387586,0.1201250329613685,-0.9284879565238952,-0.0777628868818283,0.2158933877944946,-0.499075710773468,0.1435625553131103
1749047975.14651,4.47146113222833,-0.49030916331181995,-0.9460234275297482,-2.435411250281793,0.09015903573174594,0.03671735903669995,0.0028737072408349753,-0.0017379764617644429,-0.0018129893108374162,-0.0013522726882951859,-0.0005318116893593622,0.00028498641514663705,0.1287132054567337,-0.9295386075973512,-0.071849837899208,0.2380636036396026,-0.4845657348632812,0.1498887687921524
1749047975.1465468,4.471468395407636,-0.49031766071123806,-0.9460269221003477,-2.4354093759670503,0.09015868472157786,0.03671749059375343,0.0011482286503236689,-0.001981215872125044,-0.0011975742674628232,-0.0006941410448973112,-0.0004316999344432614,0.0002804236601564167,0.1147352829575538,-0.9294466376304626,-0.0560589283704757,0.257042646408081,-0.4638435244560241,0.1540499329566955
1749047975.146584,4.471471455188888,-0.4903246293908803,-0.9460288688422953,-2.435407866871488,0.09015842838266241,0.03671775671370879,-0.0004172310531905588,-0.002169378766833767,-0.0006990036835626058,-0.00016462934878475036,-0.0003406644101798354,0.00027279832256956545,0.1309980005025863,-0.9578930735588074,-0.0362872332334518,0.249766319990158,-0.4656625390052795,0.1458176076412201
1749047975.1466217,4.471470516100074,-0.4903300399343591,-0.9460292253153616,-2.435406650375707,0.09015831699967738,0.03671817874441049,-0.0018072313742911353,-0.002297788825607422,-0.00030432857763269626,0.0002452744181966052,-0.00025710608313231494,0.000260796619899083,0.1287421882152557,-0.9646756052970886,-0.0224091857671737,0.2559748291969299,-0.4456827044486999,0.1607201993465423
1749047975.1466584,4.471465952117555,-0.4903339259333186,-0.9460280111184007,-2.4354056391805767,0.09015839357639957,0.036718768352376516,-0.0030109249889912746,-0.002364306446895574,3.2772234301089553e-06,0.000549248281597382,-0.00017942031074988984,0.0002433322646641,0.0986460149288177,-0.9676641821861268,-0.027520015835762,0.2559829354286194,-0.4609827399253845,0.1564821898937225
1749047975.1466951,4.471458263455509,-0.4903363808902577,-0.9460253031167255,-2.4354047386588884,0.09015868530720018,0.03671952230864403,-0.004022406569029175,-0.002369779430959608,0.00024233906557302417,0.0007639893110766066,-0.00010634741021580986,0.00021974024760324916,0.0888613536953926,-0.9705423712730408,-0.0203879326581954,0.2408400923013687,-0.4601055979728699,0.1269860863685608
