Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,-0.33658830452826205,5.719384109102818,1.31625784101612,2.863609695599882,-2.4612035984527205,-6.068815434427359,0.446532942415258,-0.09267473377334368,0.19554929990751854,2.97410181336709,0.2905000255786375,-1.280310120607943
1,-0.336569768648071,5.719378818408753,1.3162506626333026,2.863594091474026,-2.4611823815983858,-6.068800639643889,0.4465360978814803,-0.09266564845929101,0.19555417344673517,2.974146233126718,0.2904915190080932,-1.2802641627786078
2,-0.33644151330471156,5.719342210501443,1.3162009932384033,2.8634861218227967,-2.46103557578665,-6.06869827007664,0.44655792455369503,-0.09260278049100783,0.19558789678697672,2.974453569213948,0.2904326263768733,-1.279946170887679
3,-0.33609790520895794,5.719244134483785,1.316067924270269,2.863196860999143,-2.4606422692460037,-6.068424012403278,0.4466163403841024,-0.09243431737879546,0.19567826073286732,2.9752767995484786,0.2902745624379515,-1.279094276946769
4,-0.33543771351285995,5.719055696046958,1.3158122520993967,2.8626410894787893,-2.4598865894021213,-6.067897067198023,0.44672833279087676,-0.0921105021003101,0.19585194673705533,2.976857891988099,0.2899697014744503,-1.2774576387203864
5,-0.3343640490864147,5.718749240138179,1.3153964545116352,2.861737242741301,-2.458657633371693,-6.067040100464098,0.44690977626576256,-0.09158349544838851,0.19613459369283875,2.9794274574727497,0.2894706390548602,-1.274796411000823
6,-0.33278430379423923,5.718298333628447,1.3147846671918868,2.8604073601511493,-2.4568493984562574,-6.0657791951662015,0.4471751901749251,-0.09080720748385163,0.19655087946716995,2.983204243650288,0.28872898537369185,-1.2708817651361404
7,-0.3306100897722421,5.717677747980289,1.3139426602078084,2.858577033838775,-2.454360712636032,-6.06404380276296,0.4475374447625296,-0.08973710588282341,0.197124613741037,2.9883944810805487,0.28769394605488907,-1.265495964753203
8,-0.32775717870429577,5.716863441915511,1.3128378144935122,2.8561753575816553,-2.4510951650637463,-6.061766694739395,0.4480074215709503,-0.08833000947469813,0.19787883859237135,2.9951910862336044,0.2863107461072113,-1.2584325119076363
9,-0.32414544109890836,5.715832544082944,1.3114390983332689,2.85313487568537,-2.446961036558473,-6.058883914139382,0.448593632747013,-0.08654387588626689,0.19883593307583694,3.0037727182777085,0.28451895327106513,-1.2494963833793125
10,-0.31969878556589604,5.71456333572619,1.3097170438452068,2.8493915318646623,-2.441871230099461,-6.055334727098112,0.4493018021131056,-0.08433759292781548,0.20001771782393415,3.0143026809573983,0.28225075837093494,-1.2385043805500988
