Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,0.030877096967290463,3.8187379889086506,2.122434420165599,-2.7341116357097954,5.972036570408518,6.2089796130430255,0.03825503535033817,0.22035383391042918,0.468262548749347,3.1281222564081865,0.026511022236716003,1.2900190713051702
1,0.030879146297810516,3.8187400222687784,2.1224265209092597,-2.7341027945153518,5.972019869955218,6.208968870286842,0.03825620366618628,0.2203534897427999,0.46826392153195817,3.1281139326776324,0.026512939643180067,1.2900044717052546
2,0.030893326233524192,3.818754091700533,2.122371863573131,-2.734041619625494,5.971904314483873,6.208894537918017,0.03826428725215035,0.2203511078131159,0.46827341990406346,3.12805633699565,0.026526209147101618,1.2899034528554116
3,0.030931315611439084,3.818791785027976,2.122225431442552,-2.7338777263571012,5.971594730536548,6.208695394529241,0.03828594097732911,0.22034472183495593,0.4682988641381008,3.127902021726149,0.02656177997783436,1.289632815461725
4,0.03100430653379887,3.818864207133519,2.121944083948576,-2.7335628298916914,5.97099991116589,6.208312770216173,0.03832753327601196,0.22033243347235876,0.4683477400117285,3.127605482811063,0.026630208139139036,1.2891128325483754
5,0.03112301108166626,3.818981986619188,2.1214865307900967,-2.7330507163117685,5.970032561224637,6.207690511384288,0.03839514046422585,0.2203123965988089,0.46842719435888436,3.127123096926184,0.026741728489165197,1.2882672067053673
6,0.03129766802850597,3.8191552824678894,2.120813306055977,-2.732297213637175,5.968609242655129,6.206774945555736,0.038494538138108984,0.22028279717996385,0.4685440279489513,3.126413047491095,0.026906346335053136,1.2870230288846263
7,0.03153804955376765,3.819393790704671,2.1198867423471763,-2.731260162861441,5.966650319778814,6.2055148461761975,0.038631190090984764,0.2202418295881094,0.46870468619792327,3.1254352408754285,0.027133944661014067,1.2853107384983289
8,0.031853467956468845,3.819706751057987,2.1186709448988794,-2.7298993889881324,5.964079904585758,6.203861397421738,0.0388102351146334,0.2201876701073382,0.4689152481898928,3.124151213749113,0.027434403217587385,1.283064084602418
9,0.032252782368777946,3.8201029536209647,2.117131765702625,-2.7281766720672036,5.960825802024161,6.201768159005668,0.039036471979908845,0.22011844834204763,0.46918141446365563,3.122524032134185,0.027817725789859686,1.2802200879721866
10,0.03274440546959714,3.8205907455126655,2.1152367776284318,-2.7260557182313443,5.956819455289854,6.199191030985389,0.03931434282522089,0.220032217197572,0.46950849399774225,3.120518182350416,0.02829417203809784,1.27671900389195
11,0.03333631019814535,3.8211780375393505,2.1129552485469296,-2.7235021307323324,5.951995891115818,6.196088218569262,0.03964791512073424,0.21992692206073827,0.4699013908077972,3.118099453723647,0.02887439036778685,1.2725042854834858
12,0.03403603646754119,3.8218723108557437,2.1102581154514852,-2.720483380977381,5.946293665061688,6.192420196923452,0.04004086232325355,0.2198003697700382,0.47036459055313223,3.1152348126584477,0.029569548338282788,1.2675225473841387
13,0.03485069787838594,3.8226806236262982,2.10711795858033,-2.7169687795654895,5.939654806803268,6.188149675978791,0.04049644329314016,0.21965019793014923,0.4709021475346329,3.1118922674771565,0.03039145716029159,1.2617235295514533
14,0.03578698843234646,3.8236096176864574,2.1035089755386904,-2.712929447323794,5.932024765422031,6.183241565237631,0.041017480511350124,0.21947384509390494,0.47151767245419757,3.108040723304391,0.03135268686199043,1.2550600609134446
15,0.03685118924573816,3.8246655252039212,2.099406955420915,-2.7083382863439165,5.923352354694638,6.1776629385806965,0.0416063371126096,0.21926852230663094,0.4722143212965693,3.103649826236248,0.03246666872220253,1.2474880224989329
16,0.038049175263107936,3.82585417533991,2.0947892529326007,-2.7031699510183143,5.913589698382439,6.171382999073947,0.042264892740392655,0.21903118648308173,0.4729947856877658,3.0986897960809516,0.033747781577925455,1.2389663095682648
17,0.03938642197081715,3.8271810009104277,2.089634762512724,-2.69740081907663,5.90269217552099,6.164373043775427,0.04299451823098775,0.2187585160659424,0.47386128508007946,3.093131247094553,0.03521141861530582,1.229456792119768
18,0.040868012110624546,3.828651045047527,2.0839238924557666,-2.6910089626220426,5.890618365709554,6.1566064285421245,0.04379604914758782,0.21844688939682017,0.47481556111141165,3.086944996361258,0.03687403125224551,1.2189242729710685
19,0.04249864239326923,3.8302689678605732,2.077638539033845,-2.6839741191676154,5.877329994400618,6.148058532836826,0.04466975821082995,0.21809236621546518,0.4758588744858947,3.0801018597805485,0.0387531467234213,1.2073364424083437
20,0.04428263021205359,3.8320390530975077,2.0707620606188386,-2.6762776626726463,5.862791878189397,6.1387067245349725,0.04561532670913394,0.21769067269016798,0.4769920047224877,3.0725724360175226,0.04086735599263857,1.194663828164254
21,0.04622392035642628,3.833965214806113,2.063279251804516,-2.6679025745790197,5.846971870103344,6.128530324731512,0.046631815019972725,0.21723719037118716,0.47821525311745033,3.0643268792416776,0.043236268652994986,1.1808797392328223
22,0.04832609172556515,3.836051003995276,2.0551763175286655,-2.658833414847553,5.829840804891661,6.117510572547761,0.04771763243103923,0.2167269494489337,0.47952844926401583,3.055334662012695,0.04588043154364916,1.1659602017663981
23,0.050592364041960186,3.838299615296253,2.0464408471952207,-2.649056292994349,5.811372444314807,6.105630589938257,0.04887050651713637,0.21615462668850538,0.48093096146672165,3.0455643302572684,0.04882120792532938,1.1498838850392397
24,0.053025604564996484,3.8407138936239336,2.0370617887963918,-2.6385588391271444,5.791543422434008,6.092875346497613,0.05008745240331263,0.21551454840105666,0.4824217113771166,3.0349832529037717,0.05208061422803776,1.1326320152216875
25,0.055628334804537195,3.8432963408381045,2.02702942303479,-2.62733017498166,5.770333190900764,6.079231624267374,0.05136474232580028,0.21480069879924935,0.48399919316016826,3.023557369384375,0.055681111626125684,1.1141882745106584
26,0.05840273723450646,3.846049122404713,2.0163353374455593,-2.6153608849579513,5.747723964246362,6.064687982542874,0.05269787598801834,0.21400673406752446,0.48566149747487614,3.0112509388581943,0.05964535001951507,1.094538683033037
27,0.061350662006472385,3.848974074057133,2.004972400518501,-2.602642987156756,5.723700665171381,6.049234722680092,0.05408155229729121,0.21312600245692656,0.48740634051654835,2.9980262956346335,0.06399586241485247,1.073671460910355
28,0.06447363366322999,3.8520727084574276,1.9929347358202048,-2.589169904415847,5.6982508698352055,6.032863852902505,0.05550964315680734,0.212151570687558,0.4892310983202093,2.983843615864,0.06875470821338717,1.0515768679815454
29,0.0677728578523841,3.855346221857613,1.9802176961161755,-2.57493643534638,5.6713647531455305,6.015569053107944,0.05697517007417969,0.21107625690821202,0.49113284646311306,2.968660701095935,0.07394306452660476,1.02824701896461
