Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,1.5503910701852774,4.232427131744617,0.7678644268829009,-1.1093236386086565,-5.588316537823892,-3.3567480238628553,-0.20265102624141415,-0.031750356718741254,0.6847513437540895,0.40633872595708037,-0.4479789951407128,-2.619147201398026
1,1.5503776063089396,4.232424866650865,0.7678623938010304,-1.1093268372562306,-5.588312564575994,-3.356732194958834,-0.20265127047025258,-0.031749975755575977,0.6847516572893069,0.40634588362938356,-0.4479774224722312,-2.619153988365828
2,1.5502844456893812,4.2324091937842985,0.7678483262946214,-1.1093489696631444,-5.588285072475909,-3.3566226699997097,-0.2026529610598058,-0.03174733983308864,0.6847538263401243,0.40639541056584244,-0.44796653876381737,-2.6192009495904864
3,1.5500348596507243,4.232367204704587,0.7678106381253601,-1.1094082644573804,-5.588211418560905,-3.3563292423603115,-0.2026574963071698,-0.03174027860661768,0.6847596340385779,0.4065281051436518,-0.447937363571985,-2.6193267643954696
4,1.5495553173110077,4.232286528951903,0.7677382259304936,-1.1095221905588317,-5.588069903551012,-3.3557654649251165,-0.20266623463298447,-0.03172671418250013,0.6847707787993975,0.4067830877098217,-0.4478812394722363,-2.619568504022314
5,1.5487754414746842,4.232155326626511,0.7676204625624771,-1.1097074676580363,-5.587839758832698,-3.3548485982329432,-0.20268051461031894,-0.0317046618804492,0.6847888644820079,0.40719784741221254,-0.44778977339606996,-2.6199616580760994
6,1.5476279645251199,4.231962280968338,0.7674471904286216,-1.1099800766949077,-5.587501133442566,-3.353499558621648,-0.20270168079852882,-0.03167223141582044,0.6848153872862671,0.4078082962533491,-0.44765476194221165,-2.6205401624611597
7,1.5460486843170897,4.231696590936555,0.7672087148307416,-1.1103552703374682,-5.587035081051035,-3.351642866372818,-0.2027311143772242,-0.03162762815880393,0.6848517199666666,0.4086488293541383,-0.4474681036194506,-2.621336428864594
8,1.543976420069277,4.23134796378916,0.7668957973048017,-1.1108475834605804,-5.586423546946026,-3.3492065938564664,-0.20277026766379472,-0.03156915403100238,0.6848990939059373,0.40975239061643487,-0.4472217007985468,-2.6223813759864063
9,1.54135296825677,4.230906607662552,0.7664996489605649,-1.11147084362468,-5.585649355016647,-3.3461223136757274,-0.20282070168046074,-0.0314952075005572,0.6849585795467327,0.411150543172078,-0.4469073539803764,-2.6237044628553985
10,1.5381230585035601,4.230363224151113,0.7660119238212395,-1.1122381815545082,-5.584696194736884,-3.3423250468115495,-0.20288412601024292,-0.031404282041665565,0.6850310656395686,0.4128735441923665,-0.4465166508269617,-2.625333724699162
