Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,-4.560616318284041,-2.3168883880515434,-0.9277398410054805,-5.55232851469868,-0.6832034120151562,-3.594460583759917,-0.1574921098404553,-0.3075832641725845,0.3549493121488407,0.0632874601576225,0.37671098509508644,2.7119954659361287
1,-4.5605849198628885,-2.3168859862165174,-0.9277357542163345,-5.552294434177398,-0.6832025331480864,-3.5944488766388343,-0.15748276956199717,-0.3075865744007011,0.35494718267029707,0.06333593649578272,0.37673281965982086,2.7120412586407467
2,-4.56036766472073,-2.316869367195851,-0.9277074764901215,-5.55205862077583,-0.6831964520018636,-3.5943678715385228,-0.1574181393126879,-0.3076094750869644,0.35493244669748536,0.0636713773469185,0.37688388542312534,2.7123581388362337
3,-4.559785617815439,-2.316824843280552,-0.9276317178090268,-5.551426854552734,-0.6831801600406957,-3.5941508512761673,-0.1572449711747845,-0.3076707956195665,0.35489295500805834,0.06457021383941511,0.37728848263823217,2.7132073202867724
4,-4.558667301517418,-2.316739297219439,-0.9274861588050795,-5.550213010002744,-0.6831488574677669,-3.5937338792174107,-0.15691218223487308,-0.30778848081480237,0.35481702609382626,0.06629784459532445,0.378065355885547,2.714839834840384
5,-4.556848592748745,-2.3166001743507594,-0.9272494373718796,-5.5482389444089755,-0.6830979503460801,-3.593055760923959,-0.15637076691146823,-0.30797949750907133,0.35469339940983546,0.06910930752052537,0.3793273703863829,2.717497419556093
6,-4.554172620122305,-2.316395474733805,-0.9269011352763239,-5.545334386195638,-0.6830230477192984,-3.592058005801192,-0.15557369098836166,-0.30825970983178347,0.35451117803217336,0.0732501130889732,0.3811810616432168,2.7214136282039645
7,-4.550489661080931,-2.31611374528053,-0.9264217647703322,-5.541336823280637,-0.6829199587325866,-3.590684788745769,-0.1544757689727327,-0.3086437287447552,0.3542597646053348,0.07895722066556203,0.383726069602571,2.726815130951765
8,-4.5456570390365405,-2.315744071887164,-0.9257927552025738,-5.536091391428192,-0.6827846897534529,-3.5888829117932377,-0.15303352550802213,-0.30914474088833854,0.3539287950808101,0.08646014529681686,0.38705446230784163,2.7339231704322793
9,-4.539539020509269,-2.315276071565832,-0.9249964396301935,-5.529450762601438,-0.682613441492591,-3.586601765765638,-0.15120504066431298,-0.3097743210860816,0.35350807539918455,0.09598218792227248,0.39124994753275383,2.7429551464770427
10,-4.5320067122666154,-2.314699884576168,-0.9240160414305385,-5.521275033315035,-0.6824026061247214,-3.583793291919115,-0.1489497780496359,-0.3105422319457113,0.35298752690266416,0.1077417865851023,0.3963869643526346,2.7541263053028957
11,-4.522937958462573,-2.314006166556934,-0.9228356609128837,-5.51143161298778,-0.6821487644094333,-3.5804119435915225,-0.14622839388430323,-0.311456212761964,0.35235714684690694,0.12195398936480141,0.4025296401426719,2.767651511463696
12,-4.512217237776769,-2.3131860806576343,-0.921440261930159,-5.499795112295211,-0.681848682812026,-3.5764146478500316,-0.14300252452084683,-0.3125217582808105,0.35160699088004677,0.13883205073901655,0.4097305921671658,2.7837470819096697
