Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,-2.718151401432497,3.447720843220801,0.4621193682464919,-2.6233617897708874,4.889193913573985,5.4736194892315595,0.5094390483511745,0.06767768574247865,0.44707353298894825,-0.271747361222697,-1.2398568733873498,-0.14398680884706377
1,-2.717571353885246,3.4478500890633406,0.46220434694602475,-2.6229317985350313,4.889302428104597,5.473154327120487,0.5093284604969391,0.06793045431443004,0.44720373166176947,-0.2708790528969105,-1.240345318042139,-0.14469735342275067
2,-2.715831211243494,3.4482378265909586,0.46245928304462325,-2.6216418248274636,4.889627971696432,5.47175884078727,0.508995673345157,0.0686879955287124,0.44759411207801175,-0.26825070803361606,-1.2418072191797753,-0.14685201155854508
3,-2.71293097350724,3.448884055803655,0.4628841765422875,-2.619491868648184,4.89017054434949,5.469433030231908,0.5084376246850804,0.06994800794763938,0.44824402568536625,-0.2637913128678928,-1.244232126945356,-0.15052061033604255
4,-2.708870640676485,3.4497887767014306,0.4634790274390173,-2.616481929997193,4.890930146063772,5.466176895454401,0.5076492394528416,0.07170662953266714,0.44915238575655864,-0.25737998137489676,-1.2476021103032076,-0.15582205711254365
5,-2.7036502127512283,3.450951989284285,0.46424383573481287,-2.6126120088744895,4.891906776839276,5.461990436454751,0.5066234730066238,0.07395839865214812,0.45031765872159674,-0.24884211038090215,-1.2518909493793795,-0.1629281830368946
6,-2.69726968973147,3.4523736935522176,0.4651786014296741,-2.607882105280074,4.893100436676004,5.456873653232954,0.5053513723900808,0.07669620044114808,0.45173785211829953,-0.23794392009748752,-1.2570629310103638,-0.17206920043281532
7,-2.68972907161721,3.4540538895052295,0.46628332452360094,-2.6022922192139473,4.894511125573956,5.450826545789013,0.5038221562386449,0.07991119947660658,0.45341049924789506,-0.22438536915582435,-1.2630711688099194,-0.18354078481291536
8,-2.681028358408449,3.4559925771433195,0.46755800501659356,-2.5958423506761084,4.896138843533131,5.443849114122928,0.5020233141364129,0.08359276002613006,0.4553326406492514,-0.20779155224532295,-1.2698553405161845,-0.19771267321398334
9,-2.6711675501051864,3.4581897564664885,0.4690026429086518,-2.5885324996665577,4.897983590553529,5.435941358234698,0.4999407263582256,0.08772835543731743,0.4575008025335285,-0.18770295648793947,-1.277338704928888,-0.21503840247173928
10,-2.6601466467074224,3.4606454274747365,0.4706172381997757,-2.580362666185295,4.90004536663515,5.4271032781243225,0.49755880502591565,0.0923034685584216,0.4599109723509829,-0.16356548221615907,-1.2854242330416503,-0.23606528147115705
11,-2.647965648215157,3.463359590168063,0.4724017908899653,-2.571332850232321,4.902324171777995,5.417334873791803,0.49486065776275123,0.09730148542113491,0.4625585716935433,-0.13472210384946434,-1.293989674602181,-0.26144272133583407
12,-2.6346245546283895,3.466332244546468,0.47435630097922055,-2.5614430518076348,4.904820005982063,5.4066361452371385,0.4918282749387248,0.10270358477212994,0.46543842677085256,-0.10040971730005242,-1.3028814070930275,-0.29192537673730906
13,-2.620123365947121,3.469563390609952,0.4764807684675415,-2.5506932709112364,4.907532869247354,5.395007092460329,0.48844274155422096,0.10848862641030094,0.46854473673385055,-0.05976740719683674,-1.3119070269939703,-0.32836486459894515
14,-2.604462082171351,3.4730530283585144,0.47877519335492813,-2.539083507543127,4.910462761573869,5.3824477154613755,0.48468447470314624,0.11463304166855728,0.4718710401588025,-0.011866284861455684,-1.3208269269004163,-0.3716799087741622
15,-2.5876407033010795,3.4768011577921554,0.4812395756413804,-2.526613761703305,4.9136096829616065,5.368958014240277,0.4805334873811964,0.1211107297681622,0.4754101800460023,0.04422415870555155,-1.3293456828422485,-0.4227899659012515
16,-2.569659229336306,3.4808077789108753,0.4838739153268984,-2.513284033391771,4.916973633410567,5.354537988797033,0.47596967915301447,0.12789296416376728,0.4791542677311745,0.10931453748975953,-1.3371050959899589,-0.4824936844991988
17,-2.550517660277032,3.485072891714674,0.486678212411482,-2.499094322608526,4.920554612920752,5.339187639131644,0.47097315385627814,0.13494831338036742,0.48309464615379216,0.1839028394479248,-1.3436822288377515,-0.5512761433136796
18,-2.5302159961232555,3.4895964962035513,0.48965246689513137,-2.4840446293535687,4.92435262149216,5.322906965244112,0.46552456409458853,0.1422425812091242,0.48722185297492987,0.26791268052761763,-1.3485973865202883,-0.6290470688981148
19,-2.508754236874978,3.4943785923775073,0.4927966787778464,-2.4681349536268993,4.928367659124791,5.305695967134434,0.4596054817487063,0.14973877146493805,0.49152558408764785,0.36040803360519874,-1.3513375360125077,-0.714855521505083
20,-2.4861323825321993,3.499419180236542,0.496110848059627,-2.4513652954285186,4.932599725818645,5.287554644802612,0.45319879311271033,0.15739708280000064,0.4959946581148364,0.45939238407033495,-1.3513980698497168,-0.8066890001175269
21,-2.462350433094919,3.5047182597806557,0.4995949747404734,-2.4337356547584257,4.937048821573723,5.268482998248645,0.4462891165355565,0.16517493929720145,0.5006169825425253,0.5618397914810869,-1.348338563365097,-0.9015044450410199
22,-2.437408388563137,3.5102758310098476,0.5032490588203854,-2.415246031616621,4.941714946390023,5.248481027472533,0.43886323961894624,0.17302706271579918,0.5053795221902257,0.664052946550252,-1.341838327162213,-0.9955862261937918
23,-2.411306248936853,3.5160918939241186,0.5070731002993631,-2.3958964260031044,4.946598100267548,5.227548732474276,0.4309105720921396,0.18090559230764264,0.5102682707732432,0.7622799781372204,-1.331732280974756,-1.0851628705029353
24,-2.384044014216068,3.5221664485234685,0.5110670991774064,-2.3756868379178764,4.951698283206295,5.205686113253875,0.42242360945958274,0.18876025804198393,0.5152682263641802,0.8533545055537145,-1.3180138081898214,-1.1670470222824179
25,-2.3556216844007816,3.5284994948078965,0.5152310554545155,-2.354617267360936,4.957015495206266,5.1828931698113285,0.41339840140852135,0.1965386128456672,0.5203633716110854,0.9351071983331997,-1.3008063445938212,-1.2390468971127022
26,-2.3260392594909938,3.5350910327774034,0.5195649691306903,-2.332687714332284,4.96254973626746,5.159169902146638,0.40383501778649705,0.204186329057294,0.5255366596166966,1.006448294510877,-1.2803182549692114,-1.3000486784053986
27,-2.2952967394867043,3.5419410624319894,0.5240688402059307,-2.30989817883192,4.968301006389878,5.134516310259802,0.3937380037338472,0.211647563682806,0.5307700064257453,1.0671953627255613,-1.2567978003469813,-1.349844139823383
28,-2.263394124387913,3.549049583771654,0.5287426686802368,-2.2862486608598442,4.974269305573519,5.1089323941508225,0.38311681431115135,0.2188653962003795,0.5360442911038251,1.1177931555912817,-1.2304986829124809,-1.3888503385334485
29,-2.230331414194621,3.5564165967963968,0.5335864545536085,-2.261739160416057,4.980454633818383,5.082418153819697,0.371986217729932,0.22578234157104493,0.5413393644204034,1.1590434853165033,-1.2016588193829276,-1.4178393074053754
30,-2.196108608906827,3.5640421015062187,0.538600197826046,-2.2363696775005577,4.98685699112447,5.054973589266427,0.3603666551177273,0.23234093974765027,0.5466340671683112,1.1919003303209112,-1.1704901495953455,-1.4377329515738628
31,-2.1607257085245317,3.571926097901119,0.543783898497549,-2.210140212113346,4.99347637749178,5.026598700491013,0.34828454367412454,0.23848442132293302,0.5519062591607986,1.217337728680647,-1.1371758108992038,-1.4494707012992778
32,-2.124182713047735,3.580068585981098,0.5491375565681178,-2.183050764254423,5.000312792920314,4.997293487493454,0.3357725091578417,0.24415744700838143,0.5571328599429263,1.2362760764285976,-1.1018714407466965,-1.4539355345861487
33,-2.0864796224764364,3.5884695657461565,0.5546611720377523,-2.1551013339237883,5.007366237410072,4.96705795027375,0.32286953294862075,0.24930691638826152,0.562289902234694,1.249547988287179,-1.0647083776687645,-1.4519195217618353
34,-2.0476164368106367,3.597129037196293,0.5603547449064524,-2.1262919211214415,5.014636710961052,4.935892088831901,0.3096209985196448,0.25388283885726304,0.5673525990867967,1.2578880072050127,-1.0257974470272786,-1.4441131720407063
35,-2.0075931560503353,3.6060470003315084,0.5662182751742182,-2.0966225258473825,5.022124213573257,4.903795903167907,0.2960786221092919,0.25783925684756703,0.5722954256741036,1.2619352664438381,-0.9852326555144426,-1.4311076783041083
36,-1.9664097801955325,3.6152234551518023,0.5722517628410497,-2.0660931481016123,5.029828745246683,4.870769393281769,0.2823002527710691,0.2611352084184399,0.5770922165747857,1.2622423284768611,-0.9430945018880614,-1.4134032754284829
37,-1.924066309246228,3.6246584016571752,0.5784552079069469,-2.03470378788413,5.0377503059813336,4.836812559173486,0.26834952788395233,0.26373571307180305,0.5817162792824537,1.259286315755357,-0.89945281881577,-1.3914198165802738
38,-1.8805627432024221,3.6343518398476267,0.5848286103719097,-2.0024544451949358,5.045888895777208,4.801925400843059,0.25429537169611427,0.26561276134212025,0.5861405245727536,1.2534802739628526,-0.8543691616414264,-1.3655074953865476
39,-1.835899082064115,3.6443037697231566,0.5913719702359382,-1.9693451200340295,5.054244514634305,4.766107918290486,0.24021132662124353,0.2667462853794585,0.5903376141928982,1.245183784026562,-0.807898802144486,-1.3359567150236014
40,-1.7900753258313062,3.6545141912837655,0.5980852874990324,-1.9353758124014118,5.0628171625526255,4.729360111515769,0.22617470986619578,0.26712508451229794,0.5942801261611087,1.2347124384879937,-0.7600923977788142,-1.3030067015358446
41,-1.743091474503996,3.664983104529453,0.6049685621611922,-1.9005465222970823,5.071606839532169,4.691681980518907,0.21226559158440875,0.2667476767735584,0.5979407377517033,1.2223461132100617,-0.710997405546855,-1.2668527703417842
42,-1.6949475280821842,3.6757105094602194,0.6120217942224178,-1.8648572497210405,5.080613545572936,4.6530735252999005,0.1985655951439147,0.265623044751023,0.6012924259999292,1.2083361192489424,-0.6606593030447626,-1.2276523041849414
43,-1.6456434865658711,3.6866964060760643,0.619244983682709,-1.8283079946732874,5.089837280674926,4.6135347458587495,0.18515652526837706,0.26377124205095664,0.6043086852882977,1.1929113855796727,-0.6091226714951761,-1.185529561097678
44,-1.595179349955056,3.697940794376988,0.626638130542066,-1.7908987571538217,5.099278044838139,4.573065642195453,0.17211883571916128,0.26122382532453803,0.606963761273535,1.1762838437107945,-0.5564321887035023,-1.1405794445238817
