Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,-2.030972283108941,5.460898916290987,-1.4576572606676055,-1.4186023334524096,-6.053123153851918,0.3843240087167539,0.2132911690928303,-0.06661124269776782,0.5642683175221743,2.980175516928873,0.11913450958233254,-0.2686532876267221
1,-2.031389205285388,5.46075976451528,-1.4574495775246734,-1.4187371399457571,-6.052437252827262,0.3842336686289784,0.2132818542093484,-0.06663119416088333,0.5642641163203002,2.980089016422362,0.11950379416099728,-0.268487894199486
2,-2.0326399718147297,5.460342309188157,-1.4568265280958776,-1.4191415594257992,-6.050379549753291,0.38396264836565197,0.21325377787436914,-0.06669101418970913,0.5642514752333614,2.979830863356547,0.12061186046416938,-0.2679916877636487
3,-2.034724582696966,5.459646550309619,-1.4557881123812177,-1.4198155918925364,-6.046950044630008,0.3835109479267746,0.21320654516464374,-0.06679059925412727,0.5642302828374836,2.979405106990571,0.1224593380285247,-0.2671645796416338
4,-2.0376430379320967,5.4586724878796655,-1.454334330380694,-1.420759237345968,-6.042148737457411,0.38287856731234626,0.21313949831795154,-0.06692977530865035,0.5642003568298468,2.978818509153043,0.1250472488309225,-0.26600638790858677
5,-2.0413953375201217,5.457420121898298,-1.4524651820943062,-1.4219724957860949,-6.035975628235501,0.382065506522367,0.21305171742833748,-0.06710829554936791,0.5641614491458546,2.9780805640839922,0.1283769662889599,-0.26451678592563765
6,-2.045981481461041,5.455889452365514,-1.4501806675220545,-1.4234553672129162,-6.0284307169642775,0.38107176555683675,0.2129420214804922,-0.06732583727408208,0.5641132531460833,2.9772035267131303,0.13245015761002932,-0.2626952297412255
7,-2.051401469754855,5.454080479281315,-1.447480786663939,-1.4252078516264326,-6.0195140036437405,0.37989734441575557,0.21280896978464545,-0.06758199784762009,0.5640554128947404,2.9762024498869946,0.13726870922385623,-0.26054086381887553
8,-2.0576553024015634,5.451993202645701,-1.4443655395199595,-1.4272299490266436,-6.0092254882738905,0.3785422430991234,0.2126508638913009,-0.0678762897771188,0.5639875345558687,2.9750952312216388,0.142834634938304,-0.2580524044003427
9,-2.0647429794011662,5.449627622458673,-1.4408349260901159,-1.4295216594135496,-5.997565170854727,0.3770064616069403,0.21246575008332114,-0.06820813490661597,0.5639091999367398,2.973902670433083,0.14914996634763908,-0.25522799966763854
