Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,3.3930893904554686,-0.13313015864937583,-1.7571807762757823,1.6366891644408001,0.4751196901279888,-1.4272163994574543,-0.17764022176930402,-0.2649770660576022,0.3249072167461755,-1.653874970619306,-0.1163647440192435,-1.7862152169533798
1,3.3923800508436486,-0.1333191665179188,-1.7570498517123148,1.635931626163532,0.47562971118351743,-1.4270878051320297,-0.1779121937396733,-0.26484978311002616,0.32501035030715003,-1.6544239090349737,-0.11684336407648258,-1.7873398190558842
2,3.390252032008188,-0.13388619012354777,-1.756657078021912,1.6336590113317275,0.47715977435010326,-1.426702022155756,-0.17872713945670674,-0.2644661822751131,0.3253204054699688,-1.6560686664756021,-0.11828305948360558,-1.7907113033479582
3,3.386705333949087,-0.13483122946626272,-1.756002455204574,1.629871319945387,0.4797098796277463,-1.426059050528633,-0.18008212278847863,-0.2638210190829295,0.32583934053872154,-1.6588030682405885,-0.12069530181896854,-1.796322679265217
4,3.3817399566663457,-0.13615428454606363,-1.755085983260301,1.6245685520045101,0.4832800270164465,-1.4251588902506611,-0.18197216526403207,-0.26290559167525573,0.326570402116187,-1.6626168201809983,-0.12409909640854613,-1.8041622150360244
5,3.375355900159964,-0.13785535536295052,-1.7539076621890928,1.6177507075090969,0.487870216516204,-1.4240015413218399,-0.1843901195821987,-0.2617078011792381,0.3275180988343462,-1.6674955087294172,-0.12852081066365567,-1.8142133195269972
6,3.3675531644299417,-0.1399344419169234,-1.7524674919909493,1.6094177864591475,0.49348044812701863,-1.4225870037421695,-0.1873264943582904,-0.2602122401752322,0.3286881637576758,-1.6734206098924174,-0.13399393246960298,-1.8264543828504416
7,3.3583317494762794,-0.14239154420798222,-1.7507654726658708,1.5995697888546616,0.5001107218488905,-1.42091527751165,-0.19076923208990465,-0.2584003131367307,0.33008750465742104,-1.6803695160285805,-0.14055875762961215,-1.840858581372428
8,3.347691655298976,-0.14522666223612704,-1.7488016042138572,1.5882067146956396,0.5077610376818196,-1.4189863626302814,-0.19470344309594398,-0.2562503937262523,0.3317241411517781,-1.6883155915641186,-0.14826200547819238,-1.8573936537940434
9,3.335632881898033,-0.14843979600135784,-1.7465758866349084,1.5753285639820813,0.5164313956258059,-1.4168002590980635,-0.19911109910514396,-0.2537380247494189,0.33360712752408944,-1.6972282709723114,-0.15715636215150167,-1.8760216555347513
10,3.3221554292734496,-0.1520309455036746,-1.7440883199290242,1.5609353367139869,0.5261217956808494,-1.4143569669149965,-0.2039706912681216,-0.2508361673685931,0.33574645987451607,-1.7070732143261713,-0.16729995166081804,-1.8966986985761414
11,3.3072592974252255,-0.15600011074307735,-1.741338904096205,1.545027032891356,0.5368322378469501,-1.4116564860810805,-0.20925685866121024,-0.24751550681921325,0.33815296613655904,-1.7178125375031468,-0.1787557358568453,-1.9193746830578733
12,3.290944486353361,-0.16034729171956608,-1.7383276391364506,1.527603652514189,0.5485627221241081,-1.4086988165963152,-0.21493999485536222,-0.24374482231075945,0.34083817740528555,-1.729405135681915,-0.19159084556715086,-1.9439930250690372
13,3.2732109960578564,-0.16507248843314076,-1.735054525049761,1.5086651955824857,0.5613132485123232,-1.4054839584607008,-0.22098584184454936,-0.23949142897695863,0.3438141789870218,-1.7418071201791072,-0.20587584657447108,-1.9704903820442925
14,3.254058826538711,-0.17017570088380143,-1.7315195618361365,1.4882116620962462,0.5750838170115956,-1.402011911674237,-0.227355082559478,-0.2347216996057651,0.34709343959904143,-1.7549723900584024,-0.22168394558334353,-1.9987963727335378
15,3.2334879777959253,-0.17565692907154806,-1.7277227494955767,1.4662430520554703,0.5898744276219251,-1.3982826762369245,-0.23400294531435703,-0.22940167336154596,0.350688617231567,-1.7688533615450441,-0.23909014276463147,-2.028833282619335
16,3.2114984498294996,-0.1815161729963807,-1.7236640880280818,1.4427593654601583,0.6056850803433119,-1.3942962521487625,-0.2408788358103884,-0.22349775773727715,0.3546123403428798,-1.783401880484736,-0.25817033870566186,-2.0605157376152956
17,3.1880902426394333,-0.1877534326582993,-1.7193435774336516,1.4177606023103098,0.622515775175756,-1.3900526394097514,-0.24792601469329503,-0.21697752846817844,0.358876963301418,-1.7985703464880012,-0.2790004044291774,-2.093750318515529
18,3.1632633562257264,-0.19436870805730386,-1.7147612177122862,1.3912467626059253,0.6403665121192571,-1.3855518380198912,-0.2550813410545457,-0.20981063002541256,0.36349429532655436,-1.814313082860809,-0.3016552233486244,-2.128435075454335
19,3.1370177905883794,-0.20136199919339443,-1.7099170088639857,1.3632178463470042,0.6592372911738156,-1.380793847979182,-0.26227510457247827,-0.20196977651973277,0.36847530262194084,-1.8305879951677009,-0.32620771334141285,-2.164458884789924
20,3.1093535457273918,-0.20873330606657095,-1.7048109508887501,1.333673853533547,0.6791281123394313,-1.3757786692876235,-0.2694309710782177,-0.19343184932172575,0.37382978395094035,-1.8473585750451755,-0.3527278352496698,-2.20170056912325
21,3.080270621642764,-0.21648262867683343,-1.6994430437865793,1.3026147841655535,0.7000389756161041,-1.3705063019452157,-0.2764660680412581,-0.18417908340702405,0.379566020580414,-1.8645963271630206,-0.38128159070683604,-2.2400276726684925
