timestamp,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1749056207.1223047,4.666784286499023,-1.457029403453209,-1.1811997890472412,-3.2661010227599085,-0.3080509344684046,4.103207588195801,0.0040025715716183186,0.00043454175465740263,-0.0011160916183143854,-0.0014757681638002396,-0.0007977423956617713,0.002913231961429119,0.1748519092798233,0.8935852646827698,0.8460610508918762,0.20715729892253876,-0.33713459968566895,0.11596640944480896
1749056207.1223516,4.666787624359131,-1.4570259016803284,-1.1812307834625244,-3.2661129436888636,-0.30801612535585576,4.103172779083252,0.0024962371680885553,0.0003962636983487755,-0.0008922067354433239,-0.0010967082343995571,-0.0006982830818742514,0.0015862943837419152,0.12152911722660065,0.8924227952957153,0.8641592860221863,0.2026715725660324,-0.32973700761795044,0.0936882495880127
1749056207.1223931,4.666745662689209,-1.457038128083088,-1.1812273263931274,-3.2661010227599085,-0.3080247084247034,4.103179931640625,6.5044172515627e-05,0.00036418373929336667,-0.0007439236505888402,-0.000875422265380621,-0.0006266015116125345,0.000880289648193866,0.13819757103919983,0.9001157879829407,0.8640719056129456,0.22424660623073578,-0.3178727626800537,0.09658452123403549
1749056207.1224365,4.666742324829102,-1.4570415777019043,-1.1811997890472412,-3.2660819492735804,-0.3080328146563929,4.103211402893066,6.346103873511311e-07,0.0003369114419911057,-0.0005288670072332025,-0.000629645015578717,-0.0005694078281521797,0.0006124856881797314,0.10751853883266449,0.9154154658317566,0.8661914467811584,0.23436947166919708,-0.2977231442928314,0.10212036967277527
1749056207.1224759,4.666745662689209,-1.4570036095431824,-1.1811962127685547,-3.26610865215444,-0.3080361525165003,4.103167533874512,-0.004459126386791468,0.00031343972659669816,-0.0004480329807847738,-0.0004235768283251673,-0.0005220184102654457,-0.00025895985891111195,0.12894560396671295,0.9045146703720093,0.8878200650215149,0.25141072273254395,-0.31438538432121277,0.07101104408502579
1749056207.122514,4.6667561531066895,-1.4570258793285866,-1.1811962127685547,-3.2660891018309535,-0.3080247084247034,4.103179931640625,-0.004738267511129379,0.00029302536859177053,-0.00034979244810529053,0.0002507053141016513,-0.0004819424939341843,-0.0005875337519682944,0.10139642655849457,0.8947482705116272,0.8911673426628113,0.2601616382598877,-0.29614371061325073,0.07879740744829178
1749056207.1225514,4.6667561531066895,-1.4570639294436951,-1.1811842918395996,-3.26607670406484,-0.3080089727984827,4.103183746337891,-0.003698932006955147,0.0002751088759396225,-0.00027177485753782094,0.0010560726514086127,-0.00044764127233065665,-0.0015066133346408606,0.09807990491390228,0.8936148285865784,0.9227957129478455,0.2506425380706787,-0.28984320163726807,0.06621705740690231
1749056207.1225889,4.6667256355285645,-1.4570346784642716,-1.1811878681182861,-3.2660581074156703,-0.30798656145204717,4.103183746337891,-0.0033557573333382607,0.0002592573291622102,-3.635500615928322e-05,0.0020552778150886297,-0.000417896022554487,-0.001795161166228354,0.07787489145994186,0.9146925806999207,0.9054923057556152,0.2447110265493393,-0.2840213179588318,0.06674250960350037
1749056207.1226268,4.666709899902344,-1.4570569557002564,-1.181175947189331,-3.2660967312254847,-0.3080247084247034,4.103167533874512,-0.00453530577942729,0.0002451326872687787,0.00021871979697607458,0.0020558014512062073,-0.0001959592627827078,-0.0024219509214162827,0.038631729781627655,0.8935851454734802,0.9265696406364441,0.26693230867385864,-0.27849796414375305,0.0632670596241951
1749056207.1226645,4.666736125946045,-1.4570949909142037,-1.1811878681182861,-3.266080518762106,-0.3079937140094202,4.103175163269043,-0.005664960015565157,0.00023246837372425944,0.00028882731567136943,0.001924269599840045,-0.0001237749238498509,-0.0031407324131578207,0.06776667386293411,0.9146602749824524,0.9210405945777893,0.25168848037719727,-0.2796211242675781,0.036731310188770294
1749056207.1227057,4.666697978973389,-1.4570258942297478,-1.1811878681182861,-3.2660843334593714,-0.3080089727984827,4.103147506713867,-0.0067150709219276905,0.00026383218937553465,0.0003476190904621035,0.0016238114330917597,-6.895187107147649e-05,-0.0036833263002336025,0.09042627364397049,0.8972312211990356,0.9268860220909119,0.27530503273010254,-0.28862547874450684,0.04528900235891342
1749056207.1227448,4.666677474975586,-1.4570105162313958,-1.1811723709106445,-3.266080518762106,-0.30801231065859014,4.103187561035156,-0.006847989279776812,0.00025282325805164874,0.0009720168891362846,0.0014431742019951344,-5.196785423322581e-05,-0.0034707810264080763,0.07186970859766006,0.9122315049171448,0.9271941184997559,0.2777337431907654,-0.27295738458633423,0.0350269079208374
1749056207.1227825,4.666672229766846,-1.4570451018265267,-1.181175947189331,-3.266100069085592,-0.3080232779132288,4.103163719177246,-0.006706011015921831,0.0002813704777508974,0.0010372608667239547,0.0012354492209851742,-4.694119706982747e-05,-0.003087371587753296,0.07857267558574677,0.89487224817276,0.9363429546356201,0.277485728263855,-0.2708497643470764,0.049598053097724915
1749056207.12282,4.666668891906738,-1.4569916439107438,-1.1811878681182861,-3.26610865215444,-0.3080251852618616,4.103147506713867,-0.0064050061628222466,0.0003079833695665002,0.0008836608612909913,0.0009413626976311207,-2.90584794129245e-05,-0.002716502407565713,0.07828125357627869,0.8777852654457092,0.9300118088722229,0.2869846224784851,-0.27546432614326477,0.049223173409700394
1749056207.1228576,4.666633129119873,-1.4570020970753212,-1.181175947189331,-3.26607670406484,-0.30802852312196904,4.103116512298584,-0.005709261633455753,0.0002853657060768455,0.000760063820052892,0.0008076084777712822,-5.134937964612618e-06,-0.0025731283240020275,0.0633733868598938,0.8847407698631287,0.9335775971412659,0.27802854776382446,-0.27590620517730713,0.039702244102954865
1749056207.1228948,4.666652202606201,-1.4570021343282242,-1.1811914443969727,-3.2660967312254847,-0.30803233781923467,4.103116512298584,-0.005133052356541157,0.0003615003952290863,0.000719238945748657,0.0007556949858553708,-9.073975206774776e-07,-0.002617754740640521,0.07258903980255127,0.8720142841339111,0.9337102770805359,0.30060631036758423,-0.2814522087574005,0.018068496137857437
1749056207.1229322,4.666621208190918,-1.4569901761463662,-1.1811914443969727,-3.2661038837828578,-0.30802709261049444,4.103116512298584,-0.004767643287777901,0.0019861485343426466,0.0006878694402985275,0.0007619468960911036,-1.6034665861752728e-07,-0.0025767856277525425,0.11190971732139587,0.8633379936218262,0.9559314250946045,0.29841023683547974,-0.27073997259140015,0.02295682579278946
1749056207.1229696,4.6666059494018555,-1.456993655567505,-1.181175947189331,-3.266092916528219,-0.30799752870668584,4.103135585784912,-0.004425340332090855,0.0018236947944387794,0.0006657610647380352,0.0007283521117642522,-2.8334934398799305e-08,-0.002617868361994624,0.07819251716136932,0.8572073578834534,0.9512403607368469,0.2873649597167969,-0.2761222720146179,0.040202707052230835
1749056207.123008,4.66660213470459,-1.456993655567505,-1.181175947189331,-3.26607670406484,-0.30801278749574834,4.103135585784912,-0.003960065543651581,0.0014719160972163081,0.0006449423381127417,0.0007067183032631874,-5.007080083885285e-09,-0.00236407364718616,0.06619852781295776,0.8685154318809509,0.9562564492225647,0.3024129271507263,-0.2794067859649658,0.031266409903764725
1749056207.1230462,4.666570663452148,-1.4569591593793412,-1.1811723709106445,-3.266092916528219,-0.3080046812640589,4.103151321411133,-0.003758614882826805,0.0012219005730003119,0.0005941741983406246,0.0006768811144866049,-8.848036192610209e-10,-0.002187666716054082,0.07404819875955582,0.8818567395210266,0.950698733329773,0.30466902256011963,-0.27597594261169434,0.03339400887489319
1749056207.1231568,4.666559219360352,-1.4569901910475274,-1.1811950206756592,-3.2660652599730433,-0.3080084959613245,4.103116512298584,-0.0034195473417639732,0.0010444400832057,0.00047832573181949556,0.000644187384750694,-1.5635408245895377e-10,-0.0019953346345573664,0.06593204289674759,0.8417928814888,0.9611457586288452,0.30407261848449707,-0.2795587182044983,0.027912110090255737
1749056207.1244173,4.666619777679443,-1.456986741428711,-1.1811723709106445,-3.2660728893675746,-0.30801231065859014,4.103104591369629,-0.0028385077603161335,0.0009120324975810945,0.0004974539624527097,0.0006279703229665756,-2.7629410911944596e-11,-0.0018636351451277733,0.04925910383462906,0.8694602251052856,0.9567718505859375,0.29541856050491333,-0.2666345238685608,0.030415326356887817
1749056207.166386,4.666588306427002,-1.4570279878428956,-1.1811878681182861,-3.2660652599730433,-0.30802852312196904,4.103107929229736,-0.002312412718310952,0.0006652448792010546,0.0005359312053769827,0.0006391527131199837,-4.882406978712339e-12,-0.0017374656163156033,0.06415072828531265,0.8718085289001465,0.9498512744903564,0.2853964567184448,-0.2789624333381653,0.011634018272161484
1749056207.1664572,4.6665778160095215,-1.457009033565857,-1.181175947189331,-3.2660495243468226,-0.30801231065859014,4.103134632110596,-0.0015664946986362338,0.0005760739441029727,0.0005650343955494463,0.0006000153953209519,-8.627725270327069e-13,-0.0016606678254902363,0.07701680809259415,0.8659846186637878,0.9560772180557251,0.2935280203819275,-0.2812351882457733,0.047535259276628494
1749056207.1665227,4.666581153869629,-1.4570055839470406,-1.1811442375183105,-3.2660843334593714,-0.3080509344684046,4.103123664855957,-0.0013526298571377993,0.0006020529544912279,0.0007176488288678229,0.0005512813222594559,-1.5246097028083494e-13,-0.001538660260848701,0.03669441491365433,0.8933874368667603,0.9582524299621582,0.2805063724517822,-0.2809521555900574,0.03522753342986107
1749056207.1665738,4.6665849685668945,-1.456993655567505,-1.1811795234680176,-3.2660652599730433,-0.3080199400531214,4.103100776672363,-0.0010974209289997816,0.0005501732230186462,0.0007713346858508885,0.0005482016131281853,-2.6941453286507232e-14,-0.0014177736593410373,0.052810825407505035,0.8834538459777832,0.9452210664749146,0.2819879651069641,-0.28977540135383606,0.044802553951740265
1749056207.1666152,4.666592121124268,-1.45701256514106,-1.1811567544937134,-3.2660843334593714,-0.3080199400531214,4.103127479553223,-0.000911979703232646,0.0005816988996230066,0.000668357009999454,0.0005311308777891099,-4.760837618502257e-15,-0.0012235542526468635,0.0703996941447258,0.8899539113044739,0.9567208290100098,0.2861024737358093,-0.27719253301620483,0.03741893172264099
1749056207.1666539,4.666576862335205,-1.4569901835969468,-1.1812106370925903,-3.2660380802550257,-0.30798846880068,4.103111743927002,-0.0007800092571415007,0.0005849724402651191,0.0005823929095640779,0.0004984747502021492,-8.41290010932357e-16,-0.001051809056662023,0.06203865259885788,0.8862332701683044,0.9653160572052002,0.28457850217819214,-0.2801262140274048,0.03215485438704491
1749056207.1666932,4.666619777679443,-1.457024411564209,-1.181175947189331,-3.2660652599730433,-0.30799752870668584,4.103099822998047,-0.0007912450819276273,0.0005616364069283009,0.0005155079415999353,0.00046684316475875676,-1.4866477751074178e-16,-0.0008440642268396914,0.06865129619836807,0.88234943151474,0.9561131000518799,0.27779537439346313,-0.28612220287323,0.031196460127830505
1749056207.166731,4.666586875915527,-1.4570209470442315,-1.1811878681182861,-3.26605286220693,-0.30801612535585576,4.10310697555542,-0.0007059386116452515,0.000562810804694891,0.00046248181024566293,0.00043849271605722606,-2.6270625943057394e-17,-0.0007002900820225477,0.06769406050443649,0.8944585919380188,0.9614592790603638,0.28359460830688477,-0.29262328147888184,0.037213921546936035
1749056207.1667688,4.66660213470459,-1.4569866594723244,-1.181147813796997,-3.2660843334593714,-0.30800086656679326,4.103111743927002,-0.0002502797869965434,0.0005864343838766217,0.00041932842577807605,0.0004133177862968296,-4.642295175554283e-18,-0.0006034067482687533,0.07517772167921066,0.8714104294776917,0.9722737073898315,0.28973686695098877,-0.28940117359161377,0.03334440290927887
1749056207.1668067,4.666590213775635,-1.4569625791958352,-1.1811442375183105,-3.2660566769041957,-0.3080232779132288,4.103099822998047,-0.000209512552828528,0.0005558604025281966,0.00038351453258655965,0.00039085926255211234,-8.203423104290518e-19,-0.0005312724970281124,0.053763262927532196,0.876629114151001,0.950318455696106,0.27316105365753174,-0.29532697796821594,0.022532913833856583
1749056207.1668444,4.666600704193115,-1.4570040938309212,-1.181175947189331,-3.2660652599730433,-0.30800086656679326,4.103107929229736,-0.00018755525525193661,0.0005854624323546886,0.00035339451278559864,0.00037070861435495317,-1.449630921571884e-19,-0.00047482733498327434,0.07189638167619705,0.9039923548698425,0.9574739933013916,0.280394971370697,-0.2977854013442993,0.037479326128959656
1749056207.1668818,4.666659355163574,-1.456993655567505,-1.1811723709106445,-3.266069074670309,-0.3080199400531214,4.103123664855957,-0.00016983762907329947,0.0006122974446043372,0.0003276448114775121,0.0003525451757013798,-2.5616499178995822e-20,-0.00045813265023753047,0.0495050773024559,0.899764358997345,0.9574700593948364,0.261887788772583,-0.2940034866333008,0.03832976520061493
1749056207.166919,4.666609287261963,-1.4569779646447678,-1.1811479330062866,-3.266069074670309,-0.30800086656679326,4.103076934814453,-0.0001551989553263411,0.0009440404246561229,0.00036219359026290476,0.000336076773237437,-4.526703896930963e-21,-0.00046008132630959153,0.04269174486398697,0.8759711980819702,0.9535654783248901,0.24623362720012665,-0.30049872398376465,0.04518652334809303
1749056207.1669557,4.666546821594238,-1.4569971945932885,-1.181175947189331,-3.2660566769041957,-0.30804378191103154,4.103107929229736,-0.00014287675730884075,0.0010833961423486471,0.00034289032919332385,0.00032107485458254814,-7.9991601456855355e-22,-0.0004306230111978948,0.05617772787809372,0.8868157267570496,0.973247766494751,0.24359045922756195,-0.3079357445240021,0.046742625534534454
1749056207.166994,4.666623592376709,-1.4569779571941872,-1.181167721748352,-3.266069074670309,-0.3080199400531214,4.103099822998047,-0.00013236133963800967,0.0018088117940351367,0.0003622458898462355,0.00030736293410882354,-1.4135356222585227e-22,-0.00039995217230170965,0.09866214543581009,0.869179368019104,0.9771974086761475,0.2281717211008072,-0.29838743805885315,0.04195133596658707
