Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,3.3142636308201627,4.579592434352278,1.5717382930333454,-2.461480610329868,4.021804467606,-5.221250550634192,-0.2676686078972896,-0.12045605048852802,0.4668613411292087,-2.4551431747125907,0.41110174510934305,2.542519577390395
1,3.3143486843353798,4.579537560946817,1.5714124961504228,-2.461268297307774,4.02131698016249,-5.220491324315705,-0.2676109248675336,-0.12043541862748926,0.4669728140710751,-2.4544527346623095,0.4108023099658671,2.5421600451777797
2,3.3146038448810318,4.579372940730435,1.570435105501655,-2.4606313582414914,4.019854517831962,-5.218213645360243,-0.26743758035637133,-0.120373497431283,0.467307201282256,-2.4523801607917144,0.40990413322523567,2.541081805279598
3,3.315029112457118,4.579098573703131,1.5688061210870419,-2.459569793131021,4.017417080614414,-5.214417513767806,-0.2671476883199254,-0.12027020981121078,0.4678644064581377,-2.448921698500676,0.4084076077136021,2.5392859192050046
4,3.3156244870636384,4.578714459864907,1.5665255429065834,-2.4580836019763623,4.014004668509847,-5.209102929538394,-0.26673977276844874,-0.1201254264548233,0.46864426422109084,-2.444071111916205,0.40631341061346615,2.5367741271915856
5,3.316389968700593,4.578220599215761,1.5635933709602798,-2.456172784777515,4.009617281518262,-5.202269892672009,-0.266211768928902,-0.11993896457952352,0.4696465328201269,-2.437819716339554,0.4036225369972933,2.533548805098611
6,3.3173255573679827,4.577616991755694,1.560009605248131,-2.45383734153448,4.004254919639656,-5.193918403168648,-0.2655610249475156,-0.11971058618886578,0.47087088391993287,-2.430156423187871,0.4003363464297674,2.529612904677611
7,3.3184312530658064,4.576903637484706,1.555774245770137,-2.4510772722472565,3.9979175828740328,-5.184048461028312,-0.26478430420719773,-0.11943999583320876,0.47231688948971634,-2.421067796953835,0.39645662230467926,2.52496987784103
8,3.3197070557940647,4.576080536402796,1.5508872925262975,-2.447892576915845,3.9906052712213897,-5.172660066251002,-0.26387778835586395,-0.11912683787745935,0.47398400580660366,-2.4105381235823864,0.3919856435020136,2.519623585727773
9,3.3211529655527574,4.575147688509965,1.545348745516613,-2.444283255540245,3.982317984681728,-5.159753218836717,-0.2628370811628546,-0.11877069328015896,0.4758715545936002,-2.3985494895495085,0.386926267881092,2.5135781935419574
10,3.3227689823418847,4.574105093806212,1.5391586047410832,-2.440249308120457,3.973055723255047,-5.1453279187854575,-0.2616572133414704,-0.11837107589020446,0.4779787013185885,-2.3850818708276655,0.38128202706808767,2.506838052317353
11,3.3245551061614464,4.572952752291538,1.532316870199708,-2.4357907346564804,3.9628184869413468,-5.129384166097223,-0.2603326484962464,-0.11792742827018925,0.4803044306887333,-2.3701132308400386,0.3750572319521456,2.499407568933657
12,3.3265113370114423,4.571690663965943,1.5248235418924878,-2.4309075351483163,3.9516062757406276,-5.1119219607720146,-0.2588572903737789,-0.11743911705874757,0.48284751938412895,-2.353619626445795,0.36825708827431325,2.491291065880349
13,3.328637674891873,4.570318828829427,1.5166786198194222,-2.4255997095959634,3.9394190896528896,-5.09294130280983,-0.2572244916156247,-0.11690542788849906,0.4856065060858224,-2.3355753209664565,0.36088782167751976,2.4824926324281686
14,3.330934119802738,4.568837246881989,1.5078821039805115,-2.4198672579994223,3.926256928678132,-5.072442192210672,-0.2554270642308247,-0.11632555988129209,0.4885796588666388,-2.315952903264198,0.35295681158317577,2.4730159690258704
15,3.3334006717440374,4.56724591812363,1.4984339943757554,-2.4137101803586933,3.9121197928163562,-5.05042462897454,-0.2534572920238189,-0.11569861974850228,0.4917649400286757,-2.294723411922158,0.3444727332692419,2.462864226890033
16,3.3360373307157714,4.56554484255435,1.488334291005154,-2.4071284766737757,3.8970076820675605,-5.026888613101431,-0.25130694523070946,-0.11502361553123064,0.4951599684891625,-2.271856463659763,0.33544570754327546,2.4520398448980356
17,3.3388440967179394,4.563734020174149,1.4775829938687075,-2.4001221469446703,3.8809205964317464,-5.001834144591349,-0.24896729763272646,-0.11429945002341023,0.49876197983664267,-2.247320385247644,0.325887457428975,2.4405443860294036
18,3.3418209697505423,4.561813450983026,1.4661801029664157,-2.3926911911713766,3.863858535908913,-4.975261223444292,-0.24642914643012875,-0.11352491393011198,0.5025677842023755,-2.2210823483712048,0.31581147131164633,2.428378375730049
19,3.3449679498135794,4.559783134980981,1.4541256182982787,-2.3848356093538943,3.8458215004990604,-4.94716984966026,-0.24368283517229092,-0.11269867882375939,0.5065737221174609,-2.1931085071330285,0.30523317201176703,2.4155411446999633
20,3.348285036907051,4.557643072168016,1.4414195398642964,-2.376555401492224,3.8268094902021885,-4.917560023239254,-0.2407182800500521,-0.1118192899725283,0.5107756185546475,-2.1633641381845337,0.29417009126998483,2.402030678731125
21,3.351772231030957,4.555393262544129,1.4280618676644687,-2.3678505675863657,3.806822505018298,-4.886431744181273,-0.2375249998641685,-0.11088515912789004,0.515168735385052,-2.131813783838181,0.2826420491242792,2.3878434783531572
22,3.3554295321852976,4.5530337061093205,1.414052601698796,-2.358721107636319,3.7858605449473886,-4.853785012486316,-0.2340921499884898,-0.10989455737201655,0.5197477225141434,-2.098421398933287,0.2706713376321274,2.3729744311843635
23,3.3592569403700723,4.550564402863591,1.3993917419672781,-2.349167021642084,3.76392360998946,-4.819619828154386,-0.23040856064783333,-0.10884560814051551,0.5245065679982871,-2.063150502709482,0.2582829083280345,2.3574167000403086
24,3.3632544555852815,4.547985352806941,1.384079288469915,-2.339188309603661,3.741011700144512,-4.7839361911854805,-0.22646277982797916,-0.10773628055160184,0.529438547482786,-2.0259643374789884,0.24550456269916524,2.341161630025435
25,3.3674220778309256,4.545296555939369,1.3681152412067061,-2.3287849715210496,3.717124815412545,-4.746734101579601,-0.22224312112825595,-0.10656438318916628,0.5345361733445629,-1.986826036476356,0.23236714479776427,2.3241986780284494
26,3.371759807107004,4.542498012260875,1.3514996001776525,-2.31795700739425,3.6922629557935593,-4.708013559336746,-0.21773771685531174,-0.10532755850409467,0.5397911439671932,-1.9456988038935505,0.21890473487628556,2.3065153682600004
27,3.3762676434135166,4.539589721771461,1.3342323653827535,-2.306704417223262,3.666426121287554,-4.667774564456917,-0.21293457663930046,-0.10402327801536168,0.5451942936226053,-1.9025461107671144,0.20515484261693803,2.2880972777085247
28,3.3809455867504634,4.536571684471125,1.3163135368220091,-2.295027201008086,3.63961431189453,-4.626017116940113,-0.20782165183036616,-0.10264883850958371,0.5507355434820747,-1.8573319110553363,0.19115859811861866,2.2689280556386207
29,3.385793637117845,4.533443900359867,1.29774311449542,-2.282925358748722,3.611827527614487,-4.582741216786334,-0.20238690590338862,-0.1012013594545103,0.5564038543286745,-1.8100208829036988,0.17696093828821582,2.2489894815007574
30,3.390811794515661,4.530206369437688,1.2785210984029851,-2.2703988904451693,3.583065768447425,-4.537946863995581,-0.19661839106195014,-0.09967778185794676,0.5621871815935603,-1.7605787007153115,0.16261078564840323,2.228261565837135
31,3.3960000589439114,4.526859091704589,1.258647488544705,-2.257447796097429,3.553329034393344,-4.491634058567853,-0.19050433118791438,-0.09807486881838276,0.5680724333887327,-1.708972344178904,0.14816121581085373,2.206722698920736
32,3.4013584304025963,4.523402067160568,1.2381222849205797,-2.2440720757054997,3.5226173254522437,-4.44380280050315,-0.1840332112303906,-0.09638920802658432,0.574045432258442,-1.6551704508079752,0.13366960896670158,2.1843498519044697
33,3.4068869088917157,4.519835295805625,1.2169454875306094,-2.2302717292693828,3.4909306416241246,-4.394453089801472,-0.17719387306680937,-0.09461721648804503,0.5800908814193358,-1.599143718745531,0.11919777971535073,2.1611188351212633
34,3.4125854944112697,4.516158777639761,1.1951170963747937,-2.216046756789077,3.458268982908986,-4.34358492646282,-0.16997561779904058,-0.09275514774380303,0.5861923363048277,-1.5408653665094052,0.10481207839700786,2.137004617784335
35,3.4184541869612577,4.512372512662976,1.1726371114531327,-2.2013971582645837,3.4246323493068287,-4.291198310487194,-0.16236831436872762,-0.09079910187101853,0.592332182270835,-1.4803116558992155,0.09058345583420868,2.1119817125937734
36,3.42449298654168,4.508476500875269,1.1495055327656265,-2.186322933695902,3.3900207408176524,-4.2372932418745926,-0.15436251428819003,-0.08874503854414015,0.5984916193568469,-1.4174624833502805,0.07658748205874387,2.0860246275511556
37,3.4307018931525373,4.5044707422766415,1.125722360312275,-2.170824083083032,3.3544341574414567,-4.181869720625016,-0.14594957218642463,-0.08658879343165272,0.6046506550268591,-1.3523020434871595,0.06290430825809959,2.0591083854987873
38,3.437080906793829,4.500355236867093,1.1012875940930782,-2.154900606425974,3.317872599178242,-4.124927746738464,-0.13712177176412274,-0.0843260981915104,0.6107881058376238,-1.2848195663850996,0.049618559898080006,2.0312091094146267
39,3.443630027465555,4.496129984646622,1.0762012341080363,-2.1385525037247275,3.2803360660280085,-4.066467320214939,-0.12787245663765517,-0.0819526043095625,0.6168816089953985,-1.215010126990509,0.03681914787028391,2.0023046682013415
40,3.4503492551677155,4.491794985615231,1.0504632803571492,-2.121779774979293,3.241824557990756,-4.006488441054439,-0.11819616543027005,-0.07946391099879435,0.6229076447652595,-1.1428755212136068,0.02459898370667323,1.9723753735343599
41,3.45723858990031,4.487350239772917,1.0240737328404168,-2.10458242018967,3.2023380750664843,-3.9449911092569643,-0.10808877034020875,-0.07685559734220779,0.6288415706874259,-1.0684251983776059,0.013054584556581686,1.9414047132636112
42,3.4642980316633394,4.482795747119683,0.9970325915578391,-2.0869604393558587,3.1618766172551935,-3.8819753248225144,-0.09754761828123046,-0.07412325881798255,0.6346576685311364,-0.9916772340668637,0.0022855539117798843,1.9093801009696258
43,3.471527580456803,4.478131507655528,0.9693398565094161,-2.0689138324778593,3.120440184556884,-3.8174410877510905,-0.08657167355254551,-0.07126254829148529,0.6403292048766588,-0.9126593211592703,-0.007606074822066115,1.8762936147511107
44,3.4789272362807013,4.473357521380451,0.9409955276951477,-2.050442599555672,3.078028776971555,-3.7513883980426908,-0.07516166085420713,-0.06826922149427828,0.6458285061582625,-0.8314097503025334,-0.016516642700361517,1.8421426915134416
45,3.486496999135034,4.468473788294452,0.9119996051150344,-2.031546740589296,3.034642394499207,-3.683817255697317,-0.06332020732261842,-0.06513918693512188,0.6511270489236318,-0.7479783448150614,-0.024341825113659763,1.8069307364525258
