timestamp,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
1749026083.9144814,4.088879108428955,-2.2917119465269984,-1.423642635345459,-0.46912582338366704,-5.015285913144247,-2.607433621083395,-0.0001732402015477419,-0.00023390247952193022,-0.0007902716752141714,-0.0008067490416578948,-0.004325676243752241,-0.0003532984119374305,0.1322004497051239,1.3412386178970337,0.952086329460144,0.42615070939064026,-0.2824600338935852,-0.08309564739465714
1749026083.9145634,4.088863372802734,-2.2917305431761683,-1.423608422279358,-0.4691172403148194,-5.015299979840414,-2.607417647038595,-0.0008678268641233444,-0.00022419127344619483,-0.0007019466138444841,-0.0007498174090869725,-0.0018251514993607998,-0.0002367260749451816,0.1100267767906189,1.356529951095581,0.9667978286743164,0.4281791150569916,-0.267439067363739,-0.08394380658864975
1749026083.9146326,4.088901996612549,-2.291741510430807,-1.4236118793487549,-0.4691172403148194,-5.015265289937155,-2.6074610392199915,-0.0019153852481395006,-0.00021525408374145627,-0.00042345389374531806,-0.0007282724836841226,-0.00012218268238939345,-0.0001977712381631136,0.10437791049480438,1.3727580308914185,0.9594219326972961,0.4244000017642975,-0.2616191506385803,-0.07966285198926926
1749026083.914701,4.088848114013672,-2.2917381725706996,-1.42362380027771,-0.4691099685481568,-5.015299979840414,-2.607452694569723,-0.002229914302006364,-0.0002070023911073804,-0.00019105031969957054,-0.0007181037799455225,0.00042820649105124176,-0.00017603176820557564,0.09439507126808167,1.3821319341659546,0.9746242165565491,0.40877678990364075,-0.24172551929950714,-0.07453010231256485
1749026083.9147682,4.088855266571045,-2.291722913781637,-1.423627257347107,-0.4691099685481568,-5.015268866215841,-2.6074228922473353,-0.0029515489004552364,-0.0001694769598543644,-0.0001614057255210355,-0.0007043784717097878,0.0006618783227168024,-0.00015991972759366035,0.10155098885297775,1.4021223783493042,0.9746240973472595,0.40566396713256836,-0.22187642753124237,-0.060463450849056244
1749026083.914835,4.088850498199463,-2.291706701318258,-1.4236118793487549,-0.4691450160792847,-5.015265289937155,-2.6074212233172815,-0.0035469699651002884,-0.00016025116201490164,-7.894638110883534e-05,-0.0008051557815633714,0.0008062290726229548,-0.00014676686259917915,0.075435109436512,1.4009073972702026,0.9834757447242737,0.41814884543418884,-0.19056908786296844,-0.0767408236861229
1749026083.9149015,4.088788986206055,-2.291699548760885,-1.42362380027771,-0.46910639226947026,-5.015288058911459,-2.607476536427633,-0.0037859203293919563,-0.00015470999642275274,-6.841665162937716e-05,-0.0008506148587912321,0.0013445852091535926,-8.079966210061684e-05,0.0903945043683052,1.3837450742721558,0.980006754398346,0.41947558522224426,-0.19876085221767426,-0.06835701316595078
1749026083.9149673,4.088823318481445,-2.291699548760885,-1.4236118793487549,-0.4691295188716431,-5.015246454869406,-2.607433621083395,-0.003896079957485199,-0.0001495677570346743,-8.651503776491154e-06,-0.0008759661577641964,0.00252860551699996,-6.535926513606682e-05,0.07836172729730606,1.4115691184997559,0.9819611310958862,0.4136730432510376,-0.17990146577358246,-0.07930217683315277
1749026083.9150329,4.088803291320801,-2.2917190990843714,-1.4236118793487549,-0.4691532415202637,-5.015218917523519,-2.6074138323413294,-0.004086832050234079,-0.00011609694047365338,-5.648813612424419e-07,-0.001185415661893785,0.0029915347695350647,-5.933550346526317e-05,0.0796649232506752,1.41851007938385,1.0030131340026855,0.412474125623703,-0.17285455763339996,-0.05415279418230057
1749026083.9150991,4.088791370391846,-2.291706701318258,-1.4236118793487549,-0.4691532415202637,-5.015268866215841,-2.607452694569723,-0.004433737136423588,-0.00011219831503694877,-3.688271377200181e-08,-0.0012227295665070415,0.0027641423512250185,-1.048520516633289e-05,0.07791993767023087,1.415053367614746,1.0040143728256226,0.40903034806251526,-0.16383667290210724,-0.05812641978263855
