Punto,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,Posicion_X,Posicion_Y,Posicion_Z,Roll,Pitch,Yaw
0,-3.93646673473468,4.5626724876474585,-0.823930115767612,3.812743795067719,-6.160624216479738,5.534631383195251,0.0440677417421628,-0.36296646285184486,0.4873122405110914,0.5175416924681753,0.11349797582402346,-2.406606143095208
1,-3.9364695612015446,4.562673876339551,-0.8239254954265218,3.812740733238217,-6.160611000768274,5.53460046486466,0.0440659008176348,-0.3629655478462402,0.4873124233048627,0.5175132653580743,0.1135107149180553,-2.4066126381651047
2,-3.936489118377922,4.562683485118811,-0.8238935258935485,3.8127195475167928,-6.1605195572763,5.534386531613843,0.04405316337681132,-0.36295921614067705,0.4873136879791454,0.5173165684137022,0.11359886111886439,-2.406657577763334
3,-3.9365415138879825,4.562709227939791,-0.8238078765158356,3.8126627889817866,-6.160274571583512,5.533813384367061,0.04401904263459848,-0.3629422485509441,0.48731707503303673,0.5167895885233537,0.11383501795465195,-2.4067779601058756
4,-3.936642184044135,4.562758688929958,-0.8236433140138435,3.812553735924083,-6.159803868122101,5.5327121674352036,0.04395350130223961,-0.36290963005571664,0.48732357814869326,0.5157770330959395,0.11428877808450334,-2.4070091952959096
5,-3.936805903106499,4.562839126939029,-0.8233756873451651,3.812376383816591,-6.159038366882218,5.5309212672277,0.04384695856338844,-0.3628565328708961,0.48733414120266627,0.5141302039797848,0.11502678065818975,-2.407385078494213
6,-3.9370467925423775,4.562957480088312,-0.8229819125683431,3.8121154352837285,-6.157912040117474,5.528286210964424,0.043690300986816456,-0.3627782953879525,0.48734965424324433,0.5117068617048562,0.11611277326995798,-2.4079377488601654
7,-3.937378330285729,4.563120370320042,-0.8224399577066854,3.8117562900709023,-6.156361869050413,5.524659565387608,0.0434748967092453,-0.36267039779071036,0.4873709486834246,0.508371082113003,0.11760767753429746,-2.408697637146074
8,-3.9378133599966403,4.563334107946725,-0.8217288276120823,3.811285035013992,-6.154327800577997,5.519900835473744,0.04319261228854532,-0.3625284351376732,0.4873987919697649,0.5039931074338202,0.11956965731798609,-2.40969340475993
9,-3.9383641003208,4.563604696200474,-0.820828548828822,3.810688434008831,-6.151752703977091,5.5138763631455,0.04283583169206831,-0.3623480886719759,0.487433881998928,0.4984491938590791,0.12205418866814177,-2.410951877047143
10,-3.9390421541489697,4.56393783578235,-0.8197201544574072,3.809953917980689,-6.148582327609942,5.506459225983624,0.04239747694540243,-0.3621250960968261,0.4874768415646002,0.4916214576561114,0.12511413048496917,-2.412497973470045
11,-3.9398585178764574,4.564338929411697,-0.8183856690183718,3.8090695748537544,-6.144765255629668,5.497529135938853,0.041871030021814956,-0.36185522152964067,0.48752821312640043,0.48339772183158997,0.12879979500433575,-2.414354637275856
12,-3.9408235906625904,4.564813086375488,-0.8168080933160969,3.808024139520616,-6.140252864685733,5.486972338043822,0.04125055560072454,-0.3615342258219914,0.48758845419835417,0.47367136530483,0.13315901718251805,-2.416542767132017
13,-3.941947183690186,4.565365127077658,-0.814971389302627,3.8068069838117466,-6.1349992806294384,5.474681509124973,0.04053072436362354,-0.3611578379042495,0.48765793365675997,0.46234117646877537,0.13823722211567047,-2.4190811530662852
14,-3.943238529425027,4.565999587588444,-0.8128604649414866,3.8054081064649825,-6.128961335219398,5.460555656514463,0.03970683652708473,-0.36072172778286393,0.4877369292652205,0.44931121290381826,0.14407748968166298,-2.421986418873721
15,-3.9447062908753314,4.566720724193731,-0.8104611590714963,3.8038181230950077,-6.122098522827028,5.444500016762072,0.03877484533431251,-0.3602214817841095,0.4878256267078458,0.4344906688630193,0.15072061566238937,-2.4252729729413485
16,-3.946358570851227,4.567532517944379,-0.8077602262705891,3.802028256162836,-6.1143729571420256,5.426425954347114,0.037731380238798504,-0.35965258060057553,0.4879241204098645,0.4177937519675654,0.15820516869055085,-2.4289529691936456
17,-3.948202921224224,4.568438679205573,-0.8047453217196272,3.8000303249452916,-6.105749327877851,5.406250860390344,0.03657376951609467,-0.35901038065530433,0.48803241640791584,0.39913957034105246,0.16656754246518415,-2.4330362795795617
18,-3.9502463521866846,4.569442652206158,-0.8014049860662177,3.7978167355044934,-6.096194857477216,5.383898051365863,0.03530006203282775,-0.3582900992531988,0.48815043751004267,0.3784520311746022,0.17584200279295786,-2.437530479208037
19,-3.9524953415113,4.570547619587977,-0.7977286302885291,3.7953804706573364,-6.085679257817559,5.359296667813034,0.03390904788649474,-0.357486803939767,0.4882780309577791,0.3556597514583222,0.18606072913512048,-2.44244084489898
20,-3.9549558438105596,4.571756506955211,-0.793706520559108,3.792715079944972,-6.074174686916537,5.332381573048385,0.03240027760625592,-0.3565954064333686,0.4884149787697568,0.3306959813457333,0.19725385046958233,-2.447770367556723
21,-3.957633299796226,4.57307198742372,-0.7893297631086948,3.789814669602293,-6.0616557056375004,5.303093251877517,0.030774079575094735,-0.3556106614386076,0.4885610109079578,0.3034985403457745,0.20944947541052186,-2.45351977840051
22,-3.9605326455388044,4.574496486170379,-0.7845902890900407,3.7866738925274146,-6.04809923439498,5.271377709307019,0.02903157529887735,-0.35452717058528954,0.4887158213641994,0.274009766271742,0.22267371666008628,-2.4596875887094085
23,-3.963658321727019,4.57603218498242,-0.7794808394417233,3.783287938251155,-6.033484509860171,5.237186369256368,0.02717469210975513,-0.3533393916692252,0.4888790872157881,0.24217647662884328,0.23695070999436407,-2.4662701423649787
24,-3.9670142829272828,4.577681026806769,-0.7739949497519637,3.7796525229065208,-6.01779304166641,5.200475973269845,0.02520617285202776,-0.3520416532981515,0.4890504906456809,0.20794994190293042,0.2523026281048923,-2.473261680111305
25,-3.9706040068431707,4.579444720299387,-0.7681269351224419,3.7757638791981862,-6.001008569114666,5.161208479228438,0.02312958206016421,-0.3506281749681177,0.4892297438642274,0.17128587003347534,0.26874968972407326,-2.4806544141046514
26,-3.9744305035748932,4.581324744374607,-0.7618718750321141,3.771618746371977,-5.98311701787902,5.1193509600617535,0.020949308103533508,-0.3490930925130512,0.489416616806963,0.13214440122506216,0.2863101645548989,-2.488438610998054
27,-3.9784963248787686,4.583322352754475,-0.7552255982010284,3.767214360184351,-5.964106456712145,5.074875502459926,0.018670560742922903,-0.3474304887831942,0.4896109674164215,0.09049011218426016,0.30500037459992974,-2.496602681501175
28,-3.9828035734266938,4.5854385785180884,-0.7481846674541411,3.7625484428718825,-5.94396705415079,5.027759105585522,0.016299363522632178,-0.3456344293172068,0.4898127742461677,0.04629202887362738,0.3248346925397565,-2.5051332740710093
29,-3.9873539120656196,4.587674238650936,-0.7407463645851337,3.757619193120743,-5.92269103522127,4.977983579785454,0.013842540411264192,-0.3436990026787264,0.4900221710528755,-0.0004763530369052425,0.34582553784634235,-2.514015370118537
30,-3.9921485730770216,4.590029938594236,-0.7329086752202281,3.752425276036183,-5.900272638144937,4.925535445302887,0.01130769610674284,-0.3416183650320891,0.490239482968274,-0.049837040656498396,0.3679833713313789,-2.523232377849157
31,-3.9971883674363724,4.592506076794273,-0.7246702736820038,3.746965813112015,-5.876708071043673,4.870405830989143,0.008703189438742289,-0.3393867884350273,0.490465263768196,-0.10180750963696872,0.39131668882470516,-2.532766221573247
32,-4.0024736940726156,4.595102849251744,-0.7160305078532141,3.741240372200095,-5.851995468645368,4.812590373015617,0.006038099336712049,-0.33699871223009703,0.49070033368208793,-0.1564006631257681,0.41583201465407643,-2.5425974230018666
33,-4.008004549127638,4.59782025407109,-0.7069893840406023,3.735248957479806,-5.826134848989404,4.752089113585681,0.003322182885661565,-0.3344487968232417,0.49094581711466323,-0.21362478323518536,0.44153389555674505,-2.552705170645039
34,-4.0137805352157425,4.600658096009839,-0.6975475518387179,3.7289919994275387,-5.799128070132138,4.688906399646592,0.0005658250661795435,-0.3317319790494261,0.491203179583572,-0.27348347357109803,0.46842489559742057,-2.563067372905218
35,-4.019800870683117,4.603615991027946,-0.6877062889937329,3.722470344786174,-5.770978786852385,4.6230507816014015,-0.0022200201293998446,-0.3288435282441622,0.49147426311490394,-0.3359755903250382,0.4965055925983168,-2.5736606897350516
36,-4.026064398867313,4.606693370837129,-0.6774674862672585,3.715685246534565,-5.7416924073569025,4.554534912020868,-0.005023897395943231,-0.32577910206859323,0.4917613192840051,-0.4010951580508757,0.5257745765070769,-2.5844605367049778
37,-4.032569597356715,4.60988948745021,-0.6668336323001611,3.70863835385702,-5.711276049985868,4.483375444355358,-0.007833926683002396,-0.3225348010774503,0.4920670390446908,-0.46883126439143086,0.5562284500390695,-2.5954410538570127
